-1.030979305843205719e-02,3.394599553741680861e-04
-1.048366035933951182e-02,3.393035346603825910e-04
-1.066120088878367948e-02,3.391430494330128879e-04
-9.972629205800834923e-03,3.391046560197404406e-04
-1.014523602052853045e-02,3.389332379080355322e-04
-1.032201191275319667e-02,3.387576440084477756e-04
-1.049939011861590263e-02,3.385814208862764226e-04
-1.067820091112610045e-02,3.384036286961686173e-04
-9.980465172131485277e-03,3.395740140670014547e-04
-1.015359770787690151e-02,3.394120427520799614e-04
-1.033008677142475441e-02,3.392467193781476789e-04
-1.050981423535885841e-02,3.390784144418271923e-04
-1.069264223144195634e-02,3.389069798076272690e-04
-9.990070000412770712e-03,3.394522702837011975e-04
-1.016585685577219358e-02,3.392848901440831443e-04
-1.034222633240412109e-02,3.391162812175328050e-04
-1.051812973716823897e-02,3.389482568063235967e-04
-1.069361429814186942e-02,3.387801586026919663e-04
-9.989171805550697142e-03,3.394989378259077330e-04
-1.016065007823240517e-02,3.393356791889524915e-04
-1.033530932291599862e-02,3.391693608076544833e-04
-1.051071460299521192e-02,3.390025437271881967e-04
-1.068776733987303329e-02,3.388340301710657753e-04
-9.997102317480115879e-03,3.397800203801976679e-04
-1.016880972753710782e-02,3.396224905685623166e-04
-1.034171437673760824e-02,3.394643920846389948e-04
-1.051461626054657136e-02,3.393060854225700526e-04
-1.068937419175962703e-02,3.391454368632137420e-04
-1.000128232190400021e-02,3.399154549132992918e-04
-1.017200030149737096e-02,3.397609535167519785e-04
-1.034524949338644709e-02,3.396035145756369912e-04
-1.052100112956579764e-02,3.394436310672395711e-04
-1.069918023635210366e-02,3.392815613384693929e-04
-1.000687825323202766e-02,3.403527009986154748e-04
-1.017447963347798030e-02,3.402097142971040040e-04
-1.034432848706673749e-02,3.400647367886272900e-04
-1.051725169288947673e-02,3.399169068594064735e-04
-1.069327559033760207e-02,3.397657127723277158e-04
-1.001136299738414684e-02,3.410097366302342688e-04
-1.018009940635377329e-02,3.408784614306650243e-04
-1.034967361680460933e-02,3.407469499313741821e-04
-1.052138011475072486e-02,3.406128749564849337e-04
-1.069829455767148593e-02,3.404735610193027279e-04
-1.001963273495165042e-02,3.413084692196665586e-04
-1.019113344729404534e-02,3.411779195140620226e-04
-1.036314484149480734e-02,3.410468915636365715e-04
-1.053329174756062643e-02,3.409184124652582418e-04
-1.070441463531441977e-02,3.407892115664135101e-04
-1.001912173115438245e-02,3.412123400577588331e-04
-1.018441466973129053e-02,3.410818165121753866e-04
-1.035126053854244256e-02,3.409500464757987616e-04
-1.051973588014891436e-02,3.408173231083339114e-04
-1.069136051852645312e-02,3.406815070141381522e-04
-1.002472132243606949e-02,3.409790857011534655e-04
-1.018961482602347320e-02,3.408414372627807101e-04
-1.035454316293357539e-02,3.407037961752065812e-04
-1.051978629740672397e-02,3.405658792388620315e-04
-1.068700516716536257e-02,3.404257682855304037e-04
-1.002479216143995627e-02,3.421291864105559808e-04
-1.018588106464395765e-02,3.420182738069949034e-04
-1.035108767901278710e-02,3.419033395646098382e-04
-1.051892132588194001e-02,3.417856620604067634e-04
-1.068964512005425062e-02,3.416650103830303755e-04
-1.003555176068055520e-02,3.420614025531316742e-04
-1.020397516092607683e-02,3.419360923213329113e-04
-1.037698440061050019e-02,3.418055532890548016e-04
-1.055341328162184324e-02,3.416707630880472051e-04
-1.073229363329399749e-02,3.415329760034719123e-04
-1.004486265877157884e-02,3.419351153769289021e-04
-1.021775942441707254e-02,3.417963869042057816e-04
-1.039365783180400127e-02,3.416537314386626522e-04
-1.057273025491454674e-02,3.415094739618013782e-04
-1.075620386068552696e-02,3.413632356537650743e-04
-1.005112226758688408e-02,3.417997381212300968e-04
-1.023133211088965260e-02,3.416513822310853778e-04
-1.041563523915899590e-02,3.414993871026994411e-04
-1.060234605838861373e-02,3.413456311476266805e-04
-1.079144084059615975e-02,3.411889239743882930e-04
-1.006079369999365869e-02,3.437546880309030189e-04
-1.024549977666200200e-02,3.436436428375884747e-04
