-3.999995589256286621e-01,4.470348358154296875e-07
-2.766078334541361983e-01,-2.371699666555286967e-01
-1.381556829535384168e-01,-3.814998027905858180e-01
-4.699260066445276607e-03,-5.304622073540485871e-01
1.334721287112188293e-01,-6.750605981806074851e-01
2.685246209580327559e-01,-8.225764695193902298e-01
4.075260878730659897e-01,-9.663752997871597472e-01
5.444004795610908332e-01,-1.112203549030482463e+00
6.799320977916067932e-01,-1.259276915479858872e+00
8.177708449627516529e-01,-1.404192689123647142e+00
9.541386448463526904e-01,-1.550493960834955942e+00
1.089838109759057261e+00,-1.697414739391433613e+00
1.227011573717163628e+00,-1.842959175153964679e+00
1.363080301330683142e+00,-1.989538156830349180e+00
1.498813335579825434e+00,-2.136428417808247104e+00
1.635532087617093566e+00,-2.282400099670894633e+00
1.771487900189868014e+00,-2.429082841114450275e+00
1.907193468618288534e+00,-2.575997516155211997e+00
2.043457508734718431e+00,-2.722396444117975989e+00
2.179272940446026041e+00,-2.869210411149424544e+00
2.314893059654423269e+00,-3.016201380136635635e+00
2.450815302890759995e+00,-3.162917690916628999e+00
2.586508664287748616e+00,-3.309844572988822620e+00
2.722058593065412424e+00,-3.456902680648909154e+00
2.857837403682424338e+00,-3.603747165258937457e+00
2.993500247500833211e+00,-3.750704564909710825e+00
3.129019658699917272e+00,-3.897790138390519132e+00
3.264780158769781337e+00,-4.044655985305553259e+00
3.400409433251752489e+00,-4.191640850777048399e+00
3.535895275114398828e+00,-4.338756941836436454e+00
3.671616102332109222e+00,-4.485657883966837289e+00
3.807202652204068727e+00,-4.632683948169415089e+00
3.942639665940987470e+00,-4.779847341475601752e+00
4.078302509759396344e+00,-4.926801689368517145e+00
4.213824972716338380e+00,-5.073884211091467478e+00
4.349243675906109274e+00,-5.221064389065873002e+00
4.484833277535926754e+00,-5.368085875631663839e+00
4.620279446546419422e+00,-5.515240113664276578e+00
4.755698149736190317e+00,-5.662418765759753114e+00
4.891202302145984504e+00,-5.809519598029851295e+00
5.026563021936453879e+00,-5.956751655887842389e+00
5.161963414579076925e+00,-6.103950144409395762e+00
5.297372962495273896e+00,-6.251137951778446222e+00
5.432639077792146054e+00,-6.398455458856460609e+00
5.567999797582615429e+00,-6.545689042593380691e+00
5.703308637489499233e+00,-6.692969928577099381e+00
5.838550338723507593e+00,-6.840313375596906553e+00
5.973859178630391398e+00,-6.987591209822767269e+00
6.109061207012246086e+00,-7.134971277936870138e+00
6.244263235394100775e+00,-7.282348294293115032e+00
6.379514091901683059e+00,-7.429682586039348280e+00
6.514606257000650658e+00,-7.577163362162764315e+00
6.649762509014635725e+00,-7.724583103129020856e+00
6.784940123333626616e+00,-7.871981481790271573e+00
6.919952942728286871e+00,-8.019533974223350015e+00
7.055054263100828393e+00,-8.167007120952121113e+00
7.190155583473369916e+00,-8.314475690044105249e+00
7.325125678258018525e+00,-8.462067855329337362e+00
7.460159859957684603e+00,-8.609598985457409981e+00
7.595181834625918782e+00,-8.757142322616914498e+00
7.730100049526981820e+00,-8.904781790148945220e+00
7.865064040795914480e+00,-9.052378533070964295e+00
8.000000566244125366e+00,-9.199999690055847168e+00
8.400000572204589844e+00,-9.599999696016311646e+00
